text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
@tiorr_2 Donate @tiorr_2 #indie #internet #radio supporting all genres unsigned indie music playing The #American W… https://t.co/lvSIadpHnG,tiorr Donate tiorr indie internet radio supporting all genres unsigned indie music playing The American W… httpstcolvSIadpHnG,"['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'all', 'genres', 'unsigned', 'indie', 'music', 'playing', 'the', 'american', 'w', 'httpstcolvsiadphng']","['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genres', 'unsigned', 'indie', 'music', 'playing', 'american', 'w', 'httpstcolvsiadphng']","['tiorr', 'donat', 'tiorr', 'indi', 'internet', 'radio', 'support', 'genr', 'unsign', 'indi', 'music', 'play', 'american', 'w', 'httpstcolvsiadphng']","['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genre', 'unsigned', 'indie', 'music', 'playing', 'american', 'w', 'httpstcolvsiadphng']"
.@POTUS and @GovKathyHochul want to #disarm #Americans in the world where Putin is considering nuclear war. I'm sor… https://t.co/Lie2V5N2rd,POTUS and GovKathyHochul want to disarm Americans in the world where Putin is considering nuclear war Im sor… httpstcoLieVNrd,"['potus', 'and', 'govkathyhochul', 'want', 'to', 'disarm', 'americans', 'in', 'the', 'world', 'where', 'putin', 'is', 'considering', 'nuclear', 'war', 'im', 'sor', 'httpstcolievnrd']","['potus', 'govkathyhochul', 'want', 'disarm', 'americans', 'world', 'putin', 'considering', 'nuclear', 'war', 'im', 'sor', 'httpstcolievnrd']","['potu', 'govkathyhochul', 'want', 'disarm', 'american', 'world', 'putin', 'consid', 'nuclear', 'war', 'im', 'sor', 'httpstcolievnrd']","['potus', 'govkathyhochul', 'want', 'disarm', 'american', 'world', 'putin', 'considering', 'nuclear', 'war', 'im', 'sor', 'httpstcolievnrd']"
"It is heartbreaking to witness the suffering of people because of the failure of elected officials.

#NYC… https://t.co/XAo4pi4626","It is heartbreaking to witness the suffering of people because of the failure of elected officials

NYC… httpstcoXAopi","['it', 'is', 'heartbreaking', 'to', 'witness', 'the', 'suffering', 'of', 'people', 'because', 'of', 'the', 'failure', 'of', 'elected', 'officials', 'nyc', 'httpstcoxaopi']","['heartbreaking', 'witness', 'suffering', 'people', 'failure', 'elected', 'officials', 'nyc', 'httpstcoxaopi']","['heartbreak', 'wit', 'suffer', 'peopl', 'failur', 'elect', 'offici', 'nyc', 'httpstcoxaopi']","['heartbreaking', 'witness', 'suffering', 'people', 'failure', 'elected', 'official', 'nyc', 'httpstcoxaopi']"
"Tk 2,000cr laundering case: Key suspects get clean chit - https://t.co/b05yXzj0Kl &lt;&lt;&lt; #crime #criminal #police #law… https://t.co/IJjlE5ylYK",Tk cr laundering case Key suspects get clean chit  httpstcobyXzjKl ltltlt crime criminal police law… httpstcoIJjlEylYK,"['tk', 'cr', 'laundering', 'case', 'key', 'suspects', 'get', 'clean', 'chit', 'httpstcobyxzjkl', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'httpstcoijjleylyk']","['tk', 'cr', 'laundering', 'case', 'key', 'suspects', 'get', 'clean', 'chit', 'httpstcobyxzjkl', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'httpstcoijjleylyk']","['tk', 'cr', 'launder', 'case', 'key', 'suspect', 'get', 'clean', 'chit', 'httpstcobyxzjkl', 'ltltlt', 'crime', 'crimin', 'polic', 'law', 'httpstcoijjleylyk']","['tk', 'cr', 'laundering', 'case', 'key', 'suspect', 'get', 'clean', 'chit', 'httpstcobyxzjkl', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'httpstcoijjleylyk']"
"WATCH: #BNNUS Reports.

A 17-year-old was shot to death in Philadelphia. Passers-by steal from him rather than help… https://t.co/yYhMWtIAOY","WATCH BNNUS Reports

A yearold was shot to death in Philadelphia Passersby steal from him rather than help… httpstcoyYhMWtIAOY","['watch', 'bnnus', 'reports', 'a', 'yearold', 'was', 'shot', 'to', 'death', 'in', 'philadelphia', 'passersby', 'steal', 'from', 'him', 'rather', 'than', 'help', 'httpstcoyyhmwtiaoy']","['watch', 'bnnus', 'reports', 'yearold', 'shot', 'death', 'philadelphia', 'passersby', 'steal', 'rather', 'help', 'httpstcoyyhmwtiaoy']","['watch', 'bnnu', 'report', 'yearold', 'shot', 'death', 'philadelphia', 'passersbi', 'steal', 'rather', 'help', 'httpstcoyyhmwtiaoy']","['watch', 'bnnus', 'report', 'yearold', 'shot', 'death', 'philadelphia', 'passersby', 'steal', 'rather', 'help', 'httpstcoyyhmwtiaoy']"
"!!  #POLITICSofTheDay :  #Haiti asks world for military help to curb chaos, #BBC &gt;&gt;  https://t.co/MZBzmaZTeG… https://t.co/Kud4j79doI",  POLITICSofTheDay   Haiti asks world for military help to curb chaos BBC gtgt  httpstcoMZBzmaZTeG… httpstcoKudjdoI,"['', 'politicsoftheday', 'haiti', 'asks', 'world', 'for', 'military', 'help', 'to', 'curb', 'chaos', 'bbc', 'gtgt', 'httpstcomzbzmazteg', 'httpstcokudjdoi']","['', 'politicsoftheday', 'haiti', 'asks', 'world', 'military', 'help', 'curb', 'chaos', 'bbc', 'gtgt', 'httpstcomzbzmazteg', 'httpstcokudjdoi']","['', 'politicsoftheday', 'haiti', 'ask', 'world', 'militari', 'help', 'curb', 'chao', 'bbc', 'gtgt', 'httpstcomzbzmazteg', 'httpstcokudjdoi']","['', 'politicsoftheday', 'haiti', 'asks', 'world', 'military', 'help', 'curb', 'chaos', 'bbc', 'gtgt', 'httpstcomzbzmazteg', 'httpstcokudjdoi']"
"Do u know @RobinhoodApp have the Artificial intelligence #AI to control  your mind when to #Buy and sell #stocks ,… https://t.co/MfAG44E8iO",Do u know RobinhoodApp have the Artificial intelligence AI to control  your mind when to Buy and sell stocks … httpstcoMfAGEiO,"['do', 'u', 'know', 'robinhoodapp', 'have', 'the', 'artificial', 'intelligence', 'ai', 'to', 'control', 'your', 'mind', 'when', 'to', 'buy', 'and', 'sell', 'stocks', 'httpstcomfageio']","['u', 'know', 'robinhoodapp', 'artificial', 'intelligence', 'ai', 'control', 'mind', 'buy', 'sell', 'stocks', 'httpstcomfageio']","['u', 'know', 'robinhoodapp', 'artifici', 'intellig', 'ai', 'control', 'mind', 'buy', 'sell', 'stock', 'httpstcomfageio']","['u', 'know', 'robinhoodapp', 'artificial', 'intelligence', 'ai', 'control', 'mind', 'buy', 'sell', 'stock', 'httpstcomfageio']"
EC wants 3-yr jail for obstructing journos on election duty - https://t.co/akwZRSqjwz &lt;&lt;&lt; #crime #criminal #police… https://t.co/IyS77UDlcG,EC wants yr jail for obstructing journos on election duty  httpstcoakwZRSqjwz ltltlt crime criminal police… httpstcoIySUDlcG,"['ec', 'wants', 'yr', 'jail', 'for', 'obstructing', 'journos', 'on', 'election', 'duty', 'httpstcoakwzrsqjwz', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcoiysudlcg']","['ec', 'wants', 'yr', 'jail', 'obstructing', 'journos', 'election', 'duty', 'httpstcoakwzrsqjwz', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcoiysudlcg']","['ec', 'want', 'yr', 'jail', 'obstruct', 'journo', 'elect', 'duti', 'httpstcoakwzrsqjwz', 'ltltlt', 'crime', 'crimin', 'polic', 'httpstcoiysudlcg']","['ec', 'want', 'yr', 'jail', 'obstructing', 'journos', 'election', 'duty', 'httpstcoakwzrsqjwz', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcoiysudlcg']"
"More than 600 turtles were stuffed in socks and bound with tape inside mislabeled boxes to avoid detection

Congrat… https://t.co/F9gd1q694b","More than  turtles were stuffed in socks and bound with tape inside mislabeled boxes to avoid detection

Congrat… httpstcoFgdqb","['more', 'than', 'turtles', 'were', 'stuffed', 'in', 'socks', 'and', 'bound', 'with', 'tape', 'inside', 'mislabeled', 'boxes', 'to', 'avoid', 'detection', 'congrat', 'httpstcofgdqb']","['turtles', 'stuffed', 'socks', 'bound', 'tape', 'inside', 'mislabeled', 'boxes', 'avoid', 'detection', 'congrat', 'httpstcofgdqb']","['turtl', 'stuf', 'sock', 'bound', 'tape', 'insid', 'mislabel', 'box', 'avoid', 'detect', 'congrat', 'httpstcofgdqb']","['turtle', 'stuffed', 'sock', 'bound', 'tape', 'inside', 'mislabeled', 'box', 'avoid', 'detection', 'congrat', 'httpstcofgdqb']"
U.S. Attorney Announces Extradition Of Malaysian National For Large-Scale Trafficking Of Rhinoceros Horns… https://t.co/WYWWr77lxq,US Attorney Announces Extradition Of Malaysian National For LargeScale Trafficking Of Rhinoceros Horns… httpstcoWYWWrlxq,"['us', 'attorney', 'announces', 'extradition', 'of', 'malaysian', 'national', 'for', 'largescale', 'trafficking', 'of', 'rhinoceros', 'horns', 'httpstcowywwrlxq']","['us', 'attorney', 'announces', 'extradition', 'malaysian', 'national', 'largescale', 'trafficking', 'rhinoceros', 'horns', 'httpstcowywwrlxq']","['us', 'attorney', 'announc', 'extradit', 'malaysian', 'nation', 'largescal', 'traffick', 'rhinocero', 'horn', 'httpstcowywwrlxq']","['u', 'attorney', 'announces', 'extradition', 'malaysian', 'national', 'largescale', 'trafficking', 'rhinoceros', 'horn', 'httpstcowywwrlxq']"
"Escape From #NewYork! 
#NYC #crime #USA https://t.co/aNbW4cq6Wa https://t.co/KB1j7toUBs","Escape From NewYork 
NYC crime USA httpstcoaNbWcqWa httpstcoKBjtoUBs","['escape', 'from', 'newyork', 'nyc', 'crime', 'usa', 'httpstcoanbwcqwa', 'httpstcokbjtoubs']","['escape', 'newyork', 'nyc', 'crime', 'usa', 'httpstcoanbwcqwa', 'httpstcokbjtoubs']","['escap', 'newyork', 'nyc', 'crime', 'usa', 'httpstcoanbwcqwa', 'httpstcokbjtoub']","['escape', 'newyork', 'nyc', 'crime', 'usa', 'httpstcoanbwcqwa', 'httpstcokbjtoubs']"
@tiorr_2 Donate @tiorr_2  #indie #internet #radio supporting all genres unsigned indie music playing The #American… https://t.co/5Zy82QNyJ9,tiorr Donate tiorr  indie internet radio supporting all genres unsigned indie music playing The American… httpstcoZyQNyJ,"['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'all', 'genres', 'unsigned', 'indie', 'music', 'playing', 'the', 'american', 'httpstcozyqnyj']","['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genres', 'unsigned', 'indie', 'music', 'playing', 'american', 'httpstcozyqnyj']","['tiorr', 'donat', 'tiorr', 'indi', 'internet', 'radio', 'support', 'genr', 'unsign', 'indi', 'music', 'play', 'american', 'httpstcozyqnyj']","['tiorr', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genre', 'unsigned', 'indie', 'music', 'playing', 'american', 'httpstcozyqnyj']"
Rooppur Plant: Second reactor vessel to be installed on Oct 16 - https://t.co/ULpLPJajoZ &lt;&lt;&lt; #crime #criminal… https://t.co/h0t4c2UelO,Rooppur Plant Second reactor vessel to be installed on Oct   httpstcoULpLPJajoZ ltltlt crime criminal… httpstcohtcUelO,"['rooppur', 'plant', 'second', 'reactor', 'vessel', 'to', 'be', 'installed', 'on', 'oct', 'httpstcoulplpjajoz', 'ltltlt', 'crime', 'criminal', 'httpstcohtcuelo']","['rooppur', 'plant', 'second', 'reactor', 'vessel', 'installed', 'oct', 'httpstcoulplpjajoz', 'ltltlt', 'crime', 'criminal', 'httpstcohtcuelo']","['rooppur', 'plant', 'second', 'reactor', 'vessel', 'instal', 'oct', 'httpstcoulplpjajoz', 'ltltlt', 'crime', 'crimin', 'httpstcohtcuelo']","['rooppur', 'plant', 'second', 'reactor', 'vessel', 'installed', 'oct', 'httpstcoulplpjajoz', 'ltltlt', 'crime', 'criminal', 'httpstcohtcuelo']"
I’m not saying they’re working together but @GavinNewsom policies are in alignment with Maduro actions. #crime… https://t.co/shZJOGU4Tb,I’m not saying they’re working together but GavinNewsom policies are in alignment with Maduro actions crime… httpstcoshZJOGUTb,"['i', 'm', 'not', 'saying', 'they', 're', 'working', 'together', 'but', 'gavinnewsom', 'policies', 'are', 'in', 'alignment', 'with', 'maduro', 'actions', 'crime', 'httpstcoshzjogutb']","['saying', 'working', 'together', 'gavinnewsom', 'policies', 'alignment', 'maduro', 'actions', 'crime', 'httpstcoshzjogutb']","['say', 'work', 'togeth', 'gavinnewsom', 'polici', 'align', 'maduro', 'action', 'crime', 'httpstcoshzjogutb']","['saying', 'working', 'together', 'gavinnewsom', 'policy', 'alignment', 'maduro', 'action', 'crime', 'httpstcoshzjogutb']"
Arrest made in Pineville domestic violence investigation - https://t.co/AehThYDZP8 &lt;&lt;&lt; #crime #criminal #police… https://t.co/daHR5vr5qc,Arrest made in Pineville domestic violence investigation  httpstcoAehThYDZP ltltlt crime criminal police… httpstcodaHRvrqc,"['arrest', 'made', 'in', 'pineville', 'domestic', 'violence', 'investigation', 'httpstcoaehthydzp', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcodahrvrqc']","['arrest', 'made', 'pineville', 'domestic', 'violence', 'investigation', 'httpstcoaehthydzp', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcodahrvrqc']","['arrest', 'made', 'pinevil', 'domest', 'violenc', 'investig', 'httpstcoaehthydzp', 'ltltlt', 'crime', 'crimin', 'polic', 'httpstcodahrvrqc']","['arrest', 'made', 'pineville', 'domestic', 'violence', 'investigation', 'httpstcoaehthydzp', 'ltltlt', 'crime', 'criminal', 'police', 'httpstcodahrvrqc']"
Top 5 least popular states all #Democratic party governed states of course #California high #taxes and #crime anti-… https://t.co/YTAVCXhWX9,Top  least popular states all Democratic party governed states of course California high taxes and crime anti… httpstcoYTAVCXhWX,"['top', 'least', 'popular', 'states', 'all', 'democratic', 'party', 'governed', 'states', 'of', 'course', 'california', 'high', 'taxes', 'and', 'crime', 'anti', 'httpstcoytavcxhwx']","['top', 'least', 'popular', 'states', 'democratic', 'party', 'governed', 'states', 'course', 'california', 'high', 'taxes', 'crime', 'anti', 'httpstcoytavcxhwx']","['top', 'least', 'popular', 'state', 'democrat', 'parti', 'govern', 'state', 'cours', 'california', 'high', 'tax', 'crime', 'anti', 'httpstcoytavcxhwx']","['top', 'least', 'popular', 'state', 'democratic', 'party', 'governed', 'state', 'course', 'california', 'high', 'tax', 'crime', 'anti', 'httpstcoytavcxhwx']"
"US issues new travel advisory for #India, asks citizens to exercise ""increased caution"" while traveling to India, e… https://t.co/yDhIkrVUbX",US issues new travel advisory for India asks citizens to exercise increased caution while traveling to India e… httpstcoyDhIkrVUbX,"['us', 'issues', 'new', 'travel', 'advisory', 'for', 'india', 'asks', 'citizens', 'to', 'exercise', 'increased', 'caution', 'while', 'traveling', 'to', 'india', 'e', 'httpstcoydhikrvubx']","['us', 'issues', 'new', 'travel', 'advisory', 'india', 'asks', 'citizens', 'exercise', 'increased', 'caution', 'traveling', 'india', 'e', 'httpstcoydhikrvubx']","['us', 'issu', 'new', 'travel', 'advisori', 'india', 'ask', 'citizen', 'exercis', 'increas', 'caution', 'travel', 'india', 'e', 'httpstcoydhikrvubx']","['u', 'issue', 'new', 'travel', 'advisory', 'india', 'asks', 'citizen', 'exercise', 'increased', 'caution', 'traveling', 'india', 'e', 'httpstcoydhikrvubx']"
"#democrats FAILED Polies Are KILLING #Americans!
- #dems Choose to RELEASE #Criminals from Jail to ATTACK YOUR… https://t.co/2S02DnjOxR","democrats FAILED Polies Are KILLING Americans
 dems Choose to RELEASE Criminals from Jail to ATTACK YOUR… httpstcoSDnjOxR","['democrats', 'failed', 'polies', 'are', 'killing', 'americans', 'dems', 'choose', 'to', 'release', 'criminals', 'from', 'jail', 'to', 'attack', 'your', 'httpstcosdnjoxr']","['democrats', 'failed', 'polies', 'killing', 'americans', 'dems', 'choose', 'release', 'criminals', 'jail', 'attack', 'httpstcosdnjoxr']","['democrat', 'fail', 'poli', 'kill', 'american', 'dem', 'choos', 'releas', 'crimin', 'jail', 'attack', 'httpstcosdnjoxr']","['democrat', 'failed', 'polies', 'killing', 'american', 'dems', 'choose', 'release', 'criminal', 'jail', 'attack', 'httpstcosdnjoxr']"
"These women have offended the northeast, involved the south, southeast and foreign countries in their #crime. Which… https://t.co/hrTdUheaCs",These women have offended the northeast involved the south southeast and foreign countries in their crime Which… httpstcohrTdUheaCs,"['these', 'women', 'have', 'offended', 'the', 'northeast', 'involved', 'the', 'south', 'southeast', 'and', 'foreign', 'countries', 'in', 'their', 'crime', 'which', 'httpstcohrtduheacs']","['women', 'offended', 'northeast', 'involved', 'south', 'southeast', 'foreign', 'countries', 'crime', 'httpstcohrtduheacs']","['women', 'offend', 'northeast', 'involv', 'south', 'southeast', 'foreign', 'countri', 'crime', 'httpstcohrtduheac']","['woman', 'offended', 'northeast', 'involved', 'south', 'southeast', 'foreign', 'country', 'crime', 'httpstcohrtduheacs']"
Arrest made after bank robbery on Evansville’s north side | Crime - https://t.co/SykHnyp7y5 &lt;&lt;&lt; #crime #criminal… https://t.co/31tN0QcEp9,Arrest made after bank robbery on Evansville’s north side  Crime  httpstcoSykHnypy ltltlt crime criminal… httpstcotNQcEp,"['arrest', 'made', 'after', 'bank', 'robbery', 'on', 'evansville', 's', 'north', 'side', 'crime', 'httpstcosykhnypy', 'ltltlt', 'crime', 'criminal', 'httpstcotnqcep']","['arrest', 'made', 'bank', 'robbery', 'evansville', 'north', 'side', 'crime', 'httpstcosykhnypy', 'ltltlt', 'crime', 'criminal', 'httpstcotnqcep']","['arrest', 'made', 'bank', 'robberi', 'evansvil', 'north', 'side', 'crime', 'httpstcosykhnypi', 'ltltlt', 'crime', 'crimin', 'httpstcotnqcep']","['arrest', 'made', 'bank', 'robbery', 'evansville', 'north', 'side', 'crime', 'httpstcosykhnypy', 'ltltlt', 'crime', 'criminal', 'httpstcotnqcep']"
"#FBI report on #crime: The Surge in violence continued across the #USA in 2021, with homicides rising by 4.3% over… https://t.co/xI2pZOJIxr",FBI report on crime The Surge in violence continued across the USA in  with homicides rising by  over… httpstcoxIpZOJIxr,"['fbi', 'report', 'on', 'crime', 'the', 'surge', 'in', 'violence', 'continued', 'across', 'the', 'usa', 'in', 'with', 'homicides', 'rising', 'by', 'over', 'httpstcoxipzojixr']","['fbi', 'report', 'crime', 'surge', 'violence', 'continued', 'across', 'usa', 'homicides', 'rising', 'httpstcoxipzojixr']","['fbi', 'report', 'crime', 'surg', 'violenc', 'continu', 'across', 'usa', 'homicid', 'rise', 'httpstcoxipzojixr']","['fbi', 'report', 'crime', 'surge', 'violence', 'continued', 'across', 'usa', 'homicide', 'rising', 'httpstcoxipzojixr']"
PETITION / Bird Whose Neck Was Reportedly Snapped in Act of Revenge by Lindsay Theissen Deserves Justice.… https://t.co/UbXDbDtZKI,PETITION  Bird Whose Neck Was Reportedly Snapped in Act of Revenge by Lindsay Theissen Deserves Justice… httpstcoUbXDbDtZKI,"['petition', 'bird', 'whose', 'neck', 'was', 'reportedly', 'snapped', 'in', 'act', 'of', 'revenge', 'by', 'lindsay', 'theissen', 'deserves', 'justice', 'httpstcoubxdbdtzki']","['petition', 'bird', 'whose', 'neck', 'reportedly', 'snapped', 'act', 'revenge', 'lindsay', 'theissen', 'deserves', 'justice', 'httpstcoubxdbdtzki']","['petit', 'bird', 'whose', 'neck', 'reportedli', 'snap', 'act', 'reveng', 'lindsay', 'theissen', 'deserv', 'justic', 'httpstcoubxdbdtzki']","['petition', 'bird', 'whose', 'neck', 'reportedly', 'snapped', 'act', 'revenge', 'lindsay', 'theissen', 'deserves', 'justice', 'httpstcoubxdbdtzki']"
News List | San Diego County Sheriff - https://t.co/f4GeBPAu5f &lt;&lt;&lt; #crime #criminal #police #law #legal #court… https://t.co/KRzA10hNo4,News List  San Diego County Sheriff  httpstcofGeBPAuf ltltlt crime criminal police law legal court… httpstcoKRzAhNo,"['news', 'list', 'san', 'diego', 'county', 'sheriff', 'httpstcofgebpauf', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'legal', 'court', 'httpstcokrzahno']","['news', 'list', 'san', 'diego', 'county', 'sheriff', 'httpstcofgebpauf', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'legal', 'court', 'httpstcokrzahno']","['news', 'list', 'san', 'diego', 'counti', 'sheriff', 'httpstcofgebpauf', 'ltltlt', 'crime', 'crimin', 'polic', 'law', 'legal', 'court', 'httpstcokrzahno']","['news', 'list', 'san', 'diego', 'county', 'sheriff', 'httpstcofgebpauf', 'ltltlt', 'crime', 'criminal', 'police', 'law', 'legal', 'court', 'httpstcokrzahno']"
"Deputy Arrested On Suspicion Of Drunk Driving, Crashing Patrol Vehicle In Stevenson Ranch - https://t.co/R40Yl65pgE… https://t.co/pf1s2dXzUa",Deputy Arrested On Suspicion Of Drunk Driving Crashing Patrol Vehicle In Stevenson Ranch  httpstcoRYlpgE… httpstcopfsdXzUa,"['deputy', 'arrested', 'on', 'suspicion', 'of', 'drunk', 'driving', 'crashing', 'patrol', 'vehicle', 'in', 'stevenson', 'ranch', 'httpstcorylpge', 'httpstcopfsdxzua']","['deputy', 'arrested', 'suspicion', 'drunk', 'driving', 'crashing', 'patrol', 'vehicle', 'stevenson', 'ranch', 'httpstcorylpge', 'httpstcopfsdxzua']","['deputi', 'arrest', 'suspicion', 'drunk', 'drive', 'crash', 'patrol', 'vehicl', 'stevenson', 'ranch', 'httpstcorylpg', 'httpstcopfsdxzua']","['deputy', 'arrested', 'suspicion', 'drunk', 'driving', 'crashing', 'patrol', 'vehicle', 'stevenson', 'ranch', 'httpstcorylpge', 'httpstcopfsdxzua']"
